	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CG11912	4.52757193847497	-0.246179161048134	0.862981078314211	-0.285266000882699	0.775440358485713	0.833989392266224
U2af38	422.310323450359	0.287371053843063	0.0658382944612179	4.36480100517092	1.27238533679565e-05	5.39208630504288e-05
CG11592	4.78093773368366	-0.309137227785044	0.503149164491977	-0.614404732435909	0.538947909314975	0.631429602737781
CG3625	3315.51158748879	-0.0103755940738611	0.0315243285279431	-0.32912974069104	0.742057625578258	0.805776045995751
CG11601	375.210524240712	-0.0866675207816888	0.072369313278604	-1.19757279508844	0.23108337235793	0.318591665042345
CG17075	107.65839511255	0.482922639192942	0.115791256740941	4.17063129622455	3.03756983477202e-05	0.000119853539823379
Cka	1059.56006675137	-0.0708566884462868	0.0774591652799083	-0.914761838579558	0.360316672639475	0.456759829769472
CG3645	257.515376629663	0.123074147130161	0.0648398467956485	1.89812519943247	0.0576795913417214	0.0995970487945153
Rpp30	131.631646590947	0.375692344264367	0.0926513972111712	4.05490209077029	5.01553063225543e-05	0.000189455274451482
CG11617	58.1490847123194	-0.033432451977531	0.188630590608381	-0.177237699726768	0.859321684299003	0.896753010812191
CG33635	162.426099292685	0.307770131835428	0.112728907298782	2.7301793232121	0.00632998831321021	0.0144948219419931
CG3709	71.3537692683592	0.033310129891797	0.138332323554237	0.240797877429832	0.809711774791372	0.860303409318759
CG31974	215.091299622433	0.151745786965437	0.0855713984898856	1.77332367640776	0.0761750879784988	0.125923970852113
CG31975	3.55683634288132	-0.775241731345011	0.671217925523425	-1.1549776933333	0.24809956129725	0.336744386757193
CG7429	206.25957335922	0.22089868413	0.0802552507216206	2.75245148627379	0.00591509097855432	0.013649659361209
CG31976	0.216752814499115	0.103363304755666	2.6921626627238	0.0383941528447942	0.969373422900387	NA
CG4822	18549.1377181734	0.38738662172096	0.0154619712477294	25.0541548366834	1.57300486936014e-138	5.55503756642552e-136
Nhe1	1654.55961115822	0.103868818603858	0.0267850897608968	3.87785964247521	0.000105379480730728	0.000370362458078692
net	57.5601830658354	-0.126972161015919	0.178168122817261	-0.712653638643032	0.476060111429583	0.570542127008682
Cda5	761.081880094305	0.380957010362762	0.0806311224392819	4.72468941071279	2.30467319596012e-06	1.12289519281961e-05
Ir21a	432.026717416425	0.118103574826638	0.0955709166839925	1.23576898626127	0.216544446210102	0.302749456688171
l(2)gl	609.205730187684	-0.011667915621361	0.0607097240606864	-0.192191873738342	0.847591911066044	0.888890109108528
CG7466	511.845702853183	0.350300694129633	0.0768441297275996	4.55858756383076	5.14987925121246e-06	2.3573739155214e-05
dbr	1333.82162479295	0.149608893060126	0.0335684156460373	4.45683509873326	8.31785363836232e-06	3.65993236925633e-05
galectin	2917.12069690794	0.199361437569334	0.0480628725191735	4.14793014066739	3.35494731508836e-05	0.000131589562523108
Zir	1628.13465490618	0.278171647516078	0.0400884742845944	6.93894323693371	3.95043809674552e-12	4.09428557092049e-11
CG11377	402.293112847504	0.229737875281182	0.0661425397376768	3.47337547352021	0.000513955798521825	0.00155721910991598
Sam-S	2482.98159825969	-0.030502345183682	0.0261223940277651	-1.16767035790294	0.242939757911423	0.331060539043222
Gs1	360.419986378369	-1.02392636218305	0.0907884793371051	-11.2781530174234	1.68241138852257e-29	5.66847794684193e-28
CG11454	245.648319893569	0.300734636595569	0.0733742346554455	4.09864086498175	4.15583283381934e-05	0.00016023399138887
CG11455	3216.20086302214	-0.0816146857772185	0.0398096237606299	-2.05012451933625	0.0403522812626453	0.0733293313968598
CG3436	590.894651687663	0.172931413752358	0.0459738138627586	3.76151985712114	0.000168884010735259	0.000565020716617786
Trf	67.1170820541882	0.384537607705798	0.150418865531193	2.55644533913903	0.0105747683745719	0.0228513874350955
mRpL10	643.233702057572	0.013723964064741	0.0430759334851896	0.318599342007517	0.750030352464784	0.812029000880177
Tbc1d15-17	499.894333828244	0.163959130574182	0.050287986812305	3.26040354699709	0.00111253799457695	0.00310176894102081
CG3345	39.6975477301138	-0.982157582037524	0.386579652171933	-2.54063445015648	0.0110651540836867	0.0237519685249781
smo	86.2835376826275	0.0529898919676386	0.119432692231863	0.443679958790225	0.657273987066611	0.736290245573165
CG11562	60.1986496388288	-0.208001354126123	0.173044916347102	-1.20200788625829	0.229360472647952	0.316949580680901
Bsg	1513.17650113303	0.139413753669751	0.0544363592517798	2.56104110535631	0.0104359007884171	0.0225842746294955
Hop	720.247987905319	0.0317267287271372	0.0516763789431094	0.613950307200612	0.539248165190745	0.631429602737781
Pi3K21B	46.1422581570122	0.758086501585299	0.170352907558014	4.45009429221002	8.58325958942737e-06	3.75936518994901e-05
Plc21C	132.990060329216	0.674360366283023	0.0924937349608147	7.2908761503546	3.07945757155226e-13	3.57644676549949e-12
al	254.613597935684	-0.0625956529741069	0.0718408534993018	-0.871309984850266	0.383584920073725	0.479732714179298
RpI135	93.3806556964712	0.171996291082799	0.120298090126159	1.42975080404372	0.152788553325009	0.227809047060822
ebi	597.390859595417	0.133498064175168	0.0493389021327015	2.70573641497156	0.00681531175292391	0.0154613365605828
RpLP1	9757.93877409708	-0.0205601209021878	0.0354351064290598	-0.58021896853474	0.561766963578195	0.653066081165336
CG13692	114.607702889605	-0.51081701157792	0.135174195355789	-3.77895359564308	0.000157488766383049	0.00053080784286404
BBS8	673.189426161786	0.222489104529923	0.0459666765999699	4.84022602865461	1.29691536980251e-06	6.64490277930607e-06
CG8673	17.5989977857804	-0.535208403557475	0.355501062435535	-1.50550437146591	0.132194453817446	0.20135369283536
ex	379.236081571504	0.0882205134971317	0.0736976767746706	1.19705962735928	0.231283314562262	0.318729065522643
CG4164	2526.81657720612	0.0504553668311623	0.0246585998882248	2.04615700241992	0.0407409262005418	0.073852610517522
CG4133	982.355097491357	-0.0127299472716917	0.0359292423880647	-0.354306031120781	0.723109548362676	0.790406849274812
MED15	882.589208244554	-0.0519193660868526	0.0445254933990676	-1.1660593094728	0.243590466796655	0.331757620469377
ush	120.712265412341	-0.429970776296669	0.109538029914058	-3.92531047558568	8.66179451302978e-05	0.000310372832325212
nAcRbeta-21C	243.798054830456	-1.32389150711887	0.149438673975416	-8.85909565375737	8.06661342601761e-19	1.49060385692012e-17
CG2789	3065.44747738012	0.0973398179485391	0.0327741947596461	2.97001402055469	0.00297786157712485	0.00742130427022621
CG2794	101.172679335329	-0.0386570159804104	0.106350255881222	-0.363487757129469	0.71624055683255	0.784983184988318
cold	957.66013133386	-0.131059932161793	0.0450332699463794	-2.91029126505457	0.00361092074199375	0.00879666051990557
CG8668	557.038578473452	-0.138722467509713	0.0571845532015214	-2.42587306786936	0.0152716105543407	0.0315016203816569
Pph13	46.5612887716325	-2.00110777313912	0.196936593960262	-10.1611779349799	2.95484660326093e-24	7.76452403588368e-23
CG13689	92.2597842373064	0.276845331123311	0.122048223810059	2.26832740764961	0.0233092586263329	0.0455531422426899
Hsp60B	38.3222465274253	-2.72933905707882	0.622440542775445	-4.38489923054942	1.16039482733187e-05	4.95271471737214e-05
GABA-B-R3	41.9166243661181	-1.05702565450407	0.174808882042425	-6.04675026894534	1.47796575340037e-09	1.17800256232568e-08
Gr21a	1175.87240122453	0.325135682952672	0.0709242053555276	4.58426966256214	4.5557598070501e-06	2.10767441825438e-05
CG31606	35.0378929885761	-1.88824367637609	0.337971766147317	-5.58698644535011	2.31043750171176e-08	1.58375424721938e-07
CG3544	37.2484843616809	-0.614575455524941	0.195609743620061	-3.14184479848125	0.00167887002826638	0.00445162005548384
Pex12	187.730501148394	0.138128155187069	0.0792446310631369	1.74306010809764	0.0813231158569753	0.133310902544275
dock	573.693309026299	0.0889922735362191	0.0574697602296605	1.54850608703757	0.121500497336086	0.187551763331647
kraken	2682.57847452148	-0.455666766987673	0.0439874172973568	-10.3590252618685	3.80823004372315e-25	1.08069861508632e-23
CG13949	398.586777617371	0.101329620185307	0.0767543093621748	1.32018151198743	0.186774423098263	0.268525438124549
PNUTS	6187.00959002448	0.364364011943747	0.0370781241178696	9.82692680960482	8.6209410096479e-23	2.04479284893017e-21
Lsp1beta	329.507092569324	-2.9857451610372	0.252748204146933	-11.8131211698005	3.33930605061483e-32	1.31029971986059e-30
GluRIIC	18.094440504481	-0.447467071575203	0.31623420356988	-1.41498631875955	0.157072507398409	0.232921673101685
CG4341	718.18225140085	-0.786720865527158	0.052998907619896	-14.8440958664556	7.59721801842345e-50	5.52973082486012e-48
CG4415	7.78662718697058	-1.14305688686776	0.627534553913091	-1.82150429763596	0.0685302339947522	0.114966804121759
ast	132.005527598642	0.244686123015595	0.100318603865236	2.43909019451961	0.0147242926920847	0.0305043426436288
Atg4	733.20226256425	-0.0236670801302155	0.0489994953435577	-0.483006609849242	0.62909104298026	0.712735633889826
CG14339	5.01358381246335	-0.834437158645954	0.65749055558084	-1.26912417458042	0.204396779418278	0.288729376556041
CG14340	8.31084783459008	-1.82632828784221	0.447671110075045	-4.07962061151559	4.51092605754886e-05	0.000172184467408841
CG4552	324.307079530923	0.0592802816029374	0.0638237251939397	0.928812622936122	0.352986201555248	0.448822967306213
CG4577	249.50234617311	-1.75610881242385	0.0953757061429738	-18.4125379873082	1.04221992998225e-75	1.41965243319725e-73
MFS3	76.6220656160988	-2.1186298694291	0.201529517040488	-10.5127521791434	7.54587191797479e-26	2.20030240788653e-24
CG4749	140.866451552194	0.236416043906507	0.0930830218186388	2.53984066360819	0.0110902981003463	0.0237952278098115
Rbsn-5	304.730828467553	-0.0733727566970433	0.0720410678252827	-1.01848513510364	0.308447461553801	0.402772739785743
CG4764	921.404084863678	0.108290737626565	0.0400628733949773	2.70301973997055	0.00687126655065166	0.0155660552531394
Tango14	684.125436561088	0.104672625231012	0.0431491963156393	2.42583023946321	0.0152734127975249	0.0315016203816569
CG4785	184.99315643103	0.204042781844416	0.0805286067402084	2.53379252546457	0.0112835517307775	0.0241446736429452
CG14341	173.519077489163	0.162453340941141	0.0913900625891671	1.77758211712175	0.0754725130031865	0.124914148843149
CG31922	300.717379408735	0.108978083681947	0.0783518807405307	1.39088025267495	0.164261741913681	0.24188968481034
Tgt	111.29260943901	0.168616556451806	0.1078609465726	1.56327718057168	0.117987413256177	0.182928452910187
CG5001	413.795303787244	0.348657420027563	0.0690049124996187	5.05264636093104	4.35730221467887e-07	2.4598505989913e-06
CG14342	1408.81517795315	0.662322937557242	0.038988884258612	16.987481179612	1.01662033028311e-64	1.05363857057059e-62
Piezo	1135.67850940937	0.114066010075879	0.0456882003367069	2.49661858500117	0.0125383738004998	0.0264850230810292
CG5397	2288.81926395037	-0.0610701494156278	0.0294287953700592	-2.0751834605422	0.0379695349061347	0.0695427420918161
robo3	176.376173944149	-0.214230937283135	0.0851491498553782	-2.51594922141908	0.0118712284966994	0.0252266912672228
a5	49151.5524539067	0.328049261782221	0.0280449432234644	11.6972695993106	1.31620613195456e-31	4.96048437477737e-30
CG5440	3.60169139292351	-4.48657317533286	1.3187415519494	-3.40216259107077	0.000668548508873967	0.00196504624911013
CG14346	1.17856673328867	-3.40000988277023	2.13540045124138	-1.59221184054433	0.111337113637961	0.173890152094669
CG31928	0.119784003317522	-0.377532811516092	3.11653965008542	-0.121138459286325	0.903581367362977	NA
CG8460	217.412234004156	0.0845350716016468	0.0791751770950871	1.06769665320891	0.285657368619995	0.378035115862825
CG33128	0.559595470676076	-2.29176205961001	2.48408718303207	-0.922577144338668	0.356227610979655	NA
CG31926	0	NA	NA	NA	NA	NA
CG31661	0.0775042536133832	0.103358529049317	3.11653965008542	0.0331645159869806	0.973543394687456	NA
haf	450.860176345712	0.123421386445661	0.0790256145416678	1.5617896445536	0.118337552109131	0.183322267970846
CG14352	53.3425587168145	0.450777867841215	0.167613072867438	2.68939564277141	0.00715815243873994	0.0161354570929989
cpb	777.292574124504	0.144934491131582	0.0548025303998068	2.64466786614095	0.00817711358901366	0.0181915021164828
mRpL48	524.736692712227	-0.262109944256632	0.0536393489382539	-4.88652359592128	1.02632032302272e-06	5.39171585676123e-06
Rrp40	97.4530139800914	0.576268670329667	0.1230367600516	4.68371135657333	2.81726664647842e-06	1.35191934948021e-05
CG8455	223.256206603509	0.158038518503416	0.0855354183097727	1.84763834241236	0.0646546790550451	0.109402371746203
CG31937	862.956578112155	-0.237658186892464	0.0486991193629183	-4.88013315233433	1.06014240021861e-06	5.5540976846618e-06
CG17646	1788.32306120291	0.0471945092961316	0.0323132171000453	1.46053267150752	0.144143735099693	0.217195087575154
CG17648	1.60051267369456	-3.84993167777405	1.31929362881021	-2.91817651029367	0.00352084984688624	0.00860802648463085
Gr22e	0	NA	NA	NA	NA	NA
wry	66.9182539890832	-1.11835145736989	0.178807102026157	-6.25451363339184	3.98756629798118e-10	3.38872055715246e-09
CG7295	7.26724212429044	-2.47457578564778	0.873115790867498	-2.83418970488339	0.00459420502861211	0.0108969514795563
CG7337	1384.95453172769	0.153974596996947	0.035936854928708	4.28458743266221	1.83078601975774e-05	7.56677273445605e-05
Der-1	290.466322663597	0.307932293977395	0.080337741451079	3.83297175667936	0.000126604493903592	0.000438653288288791
CG15362	1.24433001268282	4.04337855256377	1.3307601833714	3.038397603932	0.00237839918103634	0.00609788550448548
CG9101	3.90844190223149	-4.60646109335236	1.8169254153934	-2.53530555207461	0.0112349282260192	0.0240622283546931
CG8765	351.239804644574	0.00830258643411497	0.0607029050841502	0.136774120161225	0.891209340488663	0.920359694742706
CG8419	153.410415015549	-0.936774450995664	0.131761826567402	-7.10960431712337	1.16376111930874e-12	1.26239616298166e-11
Npc2a	1306.96100155628	-0.608519361874114	0.0625853895035341	-9.72302588034148	2.40525512368239e-22	5.44753149746118e-21
Nplp4	2.71542212872639	1.98740800109472	0.789573614942431	2.51706486068385	0.0118337042264107	0.0251693887572666
CG4238	1442.77177057075	0.00539035865750981	0.0523350235008793	0.102997157485164	0.917965226954699	0.939018374050822
Su(dx)	1511.17602639264	0.0148653173572264	0.0501398454378917	0.296477127669652	0.766865731703136	0.82650217608109
Kebab	20.640334963835	-0.0941905278360647	0.264692625330254	-0.355848704581566	0.721953872290146	0.789973625463224
Or22c	52.7455510944797	0.0357777735336152	0.1906422338053	0.187669714204851	0.851135572958575	0.89074499924926
CG12674	2.90532773822523	1.15315546385895	0.681863831733031	1.6911814503023	0.090802152693028	0.146249751001355
Ssb-c31a	235.021826611451	0.00517310849984742	0.0963074644959951	0.0537145124411674	0.957162620238724	0.967717695257792
CG8360	922.663223433399	0.119932992002448	0.0379053996725419	3.16400811067891	0.00155612458855206	0.00416904971954029
CG8353	319.130837038802	0.721187745459083	0.0635243259229034	11.3529381851978	7.17116815548526e-30	2.46848694449646e-28
CG8349	10.4937719275309	-2.08511360071569	0.534789920226715	-3.89893960572731	9.66148665702945e-05	0.000342589346503443
CG14277	63.4680024966207	0.651976501336469	0.184963967588817	3.52488384540843	0.000423668518500657	0.00130522756830493
Scgalpha	1033.08121899565	-0.0631760189436462	0.0350150875921585	-1.8042513467193	0.0711919131982671	0.118653188663778
CG7840	160.06497428969	0.306253927425947	0.0811375639679099	3.77450236917479	0.000160327384680343	0.000538282258072913
CG7818	212.363144637912	0.160770579283567	0.0842172552347232	1.90899808875842	0.0562623382197079	0.097644957212398
CG7806	592.160666703075	0.0377967573142416	0.0507572527375847	0.744657271142137	0.456478936236705	0.551301666499934
CG7787	301.54944426822	0.188505032947765	0.0684601072943432	2.75350186258532	0.00589614347023661	0.0136158217458722
CG14273	19.8675797026195	-0.976938703443027	0.258432321231389	-3.78024969472886	0.000156671156843471	0.000528425709410149
Mur29B	3.03107568736108	-0.751122429679473	0.656826257997354	-1.14356334043287	0.252804772299014	0.341574819876873
CSN8	269.138827416427	0.0947232279513503	0.0764654402533009	1.2387717593408	0.215430035136087	0.301633683556914
Pp2A-29B	5011.52431092297	0.0603563981434528	0.0278033679481585	2.17083046399242	0.0299439902120829	0.0564705225313852
CG17292	619.942878873167	-0.0552813940900504	0.0614809690559429	-0.899162699269568	0.36856600532235	0.464482799464526
Wdr82	353.373868687427	0.269100161314139	0.0643183551203664	4.18387816060502	2.86577744324663e-05	0.000113760149547696
tey	11.7337546206298	-1.98140327770933	0.416676025995607	-4.75526105197666	1.98190150005404e-06	9.7812788835483e-06
CG17294	279.002404305752	0.151972185252486	0.0633180220074045	2.40014107254826	0.0163887544118224	0.0334833454717648
Rcd4	125.509178191724	0.00486843275803419	0.0941520175478189	0.0517082149149014	0.958761191442895	0.968820258627385
CG13384	858.226279712791	-0.0950370154643877	0.0406909169917972	-2.33558303646846	0.0195129835474193	0.0389483563166513
CG13385	6.13259206912311	-4.76975156668046	1.1401933796698	-4.18328298666476	2.87329363480716e-05	0.000114011047889664
CG13386	5.82241406710573	0.249876884332063	0.44639108743582	0.559771221615147	0.575635495502589	0.665053247257626
CG31898	15.3155817031497	-0.371739974250792	0.358690136406484	-1.03638192556686	0.300023999172374	0.393660221839629
emb	1040.22729385687	0.189661504319142	0.0349803326005345	5.42194685468039	5.895341121944e-08	3.82135129828253e-07
Akap200	843.513536168328	-0.460454122464005	0.0681627949518099	-6.75521188339679	1.42626666863099e-11	1.41219654053961e-10
Chrac-14	83.5279873319386	0.140894860085193	0.131302915922672	1.07305202702559	0.283247773541951	0.375315108493955
mus201	167.300859499005	0.120818463280518	0.0851776250025069	1.41842958496392	0.156065383207908	0.231608315780141
Prx3	558.303375178538	0.107168399086733	0.0646262253047091	1.65828034333492	0.0972608946473588	0.154821808090579
Oat	533.140668019532	-1.12553539465575	0.0950450491004514	-11.8421254479672	2.36385310070768e-32	9.31377657654864e-31
CG31897	12.6893369781199	-0.392871904065603	0.350032491370395	-1.12238696050041	0.261697946220223	0.352044288545404
fu2	78.7402826131248	0.287874506555152	0.123858241535249	2.32422568726059	0.0201134012602281	0.0400294888366259
d	1.1917851787261	0.600577643867714	1.02112027247435	0.588155636566114	0.556427831754044	0.647727917931243
mRpS18B	557.230099309495	0.161702496696704	0.0591859158604006	2.7321110832872	0.00629299195750346	0.0144226079019409
Taf13	248.631812845973	0.213096008052526	0.0785793881177892	2.71185629153918	0.00669075930417941	0.0152113471543516
CG10747	527.195041784416	-0.0154210715063031	0.0560317155430398	-0.275220406101213	0.783146910318966	0.840818127450889
fok	2173.86719368024	-0.00878524470754629	0.0295240942935958	-0.297561869982645	0.766037580252104	0.825796306128187
CG10730	294.103613262376	0.609107037559623	0.0966379150808532	6.30298198227898	2.91972844799707e-10	2.52857500015005e-09
CheA29a	5.02358531580876	1.22005635383311	1.18770043511629	1.02724249125467	0.304306294458706	0.398401828595875
barr	213.360137033051	0.423533279119726	0.0705580307083816	6.00262329982255	1.94154716481963e-09	1.51494698989813e-08
Hf	11304.4627562604	0.170509026454717	0.0360918331305616	4.72431050642131	2.30897398183995e-06	1.12441608359775e-05
OS9	29425.3542149146	0.174777089932619	0.0224081207930829	7.79972098269705	6.20442023047615e-15	8.59871321185903e-14
CG13965	382.492350724173	-0.202613870611024	0.0970270773705048	-2.08821986709265	0.0367780059844458	0.0676201864754514
CG34051	22.4711356427542	0.0669000452431546	0.250898018499173	0.266642381806515	0.789744520664812	0.845996405408266
Victoria	1.44361437601681	4.2583805336627	1.1540649105202	3.68989689821105	0.000224344957499986	0.000730826501456223
TotF	2.03716359776424	0.607760470315721	0.75583144553379	0.804095243598265	0.421341971326001	0.517851984608588
CG10481	39.6383553658244	0.893789659665741	0.188273538013701	4.74729305613144	2.06157144832499e-06	1.01272971456872e-05
CG13962	7.11319917528454	-2.11539247523582	0.657432505769964	-3.21765726012944	0.00129242155104789	0.0035289918354071
CdGAPr	507.330525392347	-0.00936034614379439	0.0468513152423371	-0.199788332416673	0.84164612674862	0.884503010971905
bsh	5.37836445524189	-2.94581748390306	0.686127029375205	-4.29339955690939	1.75957936177353e-05	7.29460400630896e-05
fbp	152.901389963399	-0.651268525979408	0.107112405868776	-6.08023431737014	1.20007045071294e-09	9.67258812134227e-09
CG10628	88.6634825268154	0.202127736235903	0.123497677460426	1.63669261149201	0.101694713556909	0.160939268674709
CG10462	365.399788881607	0.237450312990413	0.0586936819211706	4.04558557613278	5.21924948292479e-05	0.000196313782326185
scw	2.57543384147679	0.359234865716281	0.802644398835863	0.447564159467513	0.654467774170487	0.733954766595344
CG10262	329.328226450348	0.122437832981287	0.067283213494576	1.81973818761134	0.0687988848966853	0.115350337170722
Hakai	199.503668123878	0.173159423458247	0.080490947446966	2.1512906600129	0.031453265012726	0.0589671415446997
CG10268	79.2179471416805	-0.18885691028264	0.135460564987107	-1.39418368955286	0.163262141999866	0.240677879401472
spi	1126.95946732201	-0.0930539023960509	0.0309637996208339	-3.00524817805112	0.00265364230497186	0.00670619649560209
CG10337	655.300589719354	-0.322099338215139	0.060663906771789	-5.30957129791923	1.09883392451095e-07	6.84796174523655e-07
CG13088	190.788188778391	0.235830306404377	0.0943617807618773	2.49921424225235	0.0124469037178698	0.0263034634197449
CG10165	121.22788326771	0.0752814030675385	0.100159555315022	0.751614789330518	0.452282746835371	0.547551547876494
CG10166	626.693329598732	-0.145717663553161	0.0544428355228992	-2.67652597726785	0.00743897987583701	0.0167131652017215
CG10186	1150.38215836518	-1.54523976921814	0.035717048479331	-43.2633667956171	0	0
CG10189	152.671457247369	0.471771165362779	0.0904008634303092	5.2186577368973	1.80224453581994e-07	1.08555916923835e-06
CG10194	452.811107348571	0.118023697163541	0.0710945614179027	1.66009459527829	0.0968954240364911	0.154368900282029
CG10195	284.580622130062	0.220554099195212	0.0744039289660114	2.96428027740261	0.00303391818791764	0.00753540242818304
Hs2st	454.208489243085	0.150967124687858	0.0675572231956876	2.23465556378129	0.0254399700006063	0.0492328219922429
CG10237	31335.6063018994	0.227500499198869	0.0187370682594638	12.1417340241563	6.34666030225178e-34	2.67767283106065e-32
Pax	2804.68550439475	-0.184581505495429	0.0249162647593853	-7.40807289045609	1.28147869307067e-13	1.55853307888122e-12
CG17544	4801.52643568433	0.236702966281541	0.0257304655419864	9.19932699605821	3.60198611699733e-20	7.24576743155476e-19
CG17549	2715.71164119252	-0.145927010585967	0.064202286346506	-2.27292545001255	0.0230306728413029	0.0451104078762989
fon	2976.16971938946	-1.75189517510029	0.245180902890219	-7.14531659867781	8.97886995364303e-13	9.93196345800305e-12
dnt	136.895016840192	-0.12354868440897	0.0957083654836132	-1.29088699597658	0.196742865276286	0.279936225694133
CG31797	3.85034103261987	-4.58983697001523	1.36652445185775	-3.35876680711821	0.000782911031421883	0.00226282409354582
gammaTub37C	0.108756409559248	1.06514354564221	3.11653965008542	0.341771215910254	0.732523072954119	NA
CG13089	281.778673445925	0.088085708979127	0.0734457283714493	1.19933059324617	0.23039942378435	0.317988940488406
CG17568	206.331795891727	0.200188379567537	0.0823805446400251	2.43004438053053	0.015096974090269	0.0311916896967962
l(2)37Cc	1428.60936882073	0.119232044146674	0.0449447231177404	2.6528596879844	0.00798130407989271	0.0177974121613136
Ddc	1410.16191966425	-0.491565352044057	0.0428986065127483	-11.4587720209041	2.12506345233926e-30	7.5046222289092e-29
Lim3	25.7634422524417	-0.66069371749551	0.241461986444558	-2.73622248878174	0.00621489903593108	0.0142655422021191
CG10700	1.95511478753854	-0.0904035526514138	0.980037048191388	-0.0922450358568069	0.926503357113654	0.945037388754674
CG8786	185.983067798478	0.24005971868457	0.078628375824832	3.05309268017151	0.00226495973863731	0.00583844041846629
CG17572	733.034782286499	-0.286927732053937	0.100709754716414	-2.8490560111271	0.00438491600873549	0.0104734905168569
CG10702	1465.42068036262	-0.0126999328891239	0.126314584766991	-0.100542094268457	0.919913965730229	0.9404288263362
l(2)37Bb	411.656680560601	0.0727048328829894	0.0630813150879115	1.15255734256121	0.249092120579746	0.33770082976085
Ttc19	1042.10272632369	0.0161339369402489	0.0420448109760834	0.383731941366711	0.701177135912723	0.772766936605042
CG31800	346.660833121379	0.0151305587905539	0.0709530921076792	0.213247348932892	0.831134038395202	0.876256419294366
hk	1611.60129351545	-0.170976246318727	0.0301754317851965	-5.66607455813126	1.46105969933936e-08	1.02965293667412e-07
CG10650	99.680013390996	-1.01439776578453	0.271591246691578	-3.73501641949636	0.000187702940101799	0.000620363096662271
CG15170	78.296538204123	0.600846942515168	0.166821322545764	3.60173947398325	0.000316095057824541	0.00100032073559807
CG10641	913.805375253338	-0.4158070268831	0.0590210876265428	-7.04505870027553	1.85383338123588e-12	1.98164812669104e-11
CG10639	976.095568083638	-0.106686139659351	0.036133382370641	-2.95256443376956	0.0031514629162538	0.00778678385760041
Nak	2884.82702793175	0.0218023208321169	0.0218240263879916	0.999005428444377	0.317792061613481	0.412489423833997
CG10623	210.075820988322	-0.0749927147648768	0.0764092380521595	-0.981461360911415	0.326365279719949	0.420846927143492
CG10621	114.248744708977	-0.556736997462268	0.161720423217509	-3.44258929321174	0.000576173616046686	0.00172382034170227
Nedd8	539.434884319939	0.0311451697465973	0.0565326312082715	0.550923759975996	0.581685938979777	0.670743188798183
ssp3	383.279282234137	0.451227076742213	0.0609806431954299	7.39951324055613	1.3668459443265e-13	1.65391828415649e-12
tup	11.9525960536106	-1.29904817361231	0.391996744240837	-3.31392592591074	0.000919958751982695	0.00261306345419049
mRpL13	1417.76249558086	0.337522290131514	0.0306450402539332	11.0139287576297	3.27408021098889e-28	1.04759579905299e-26
Acer	133.327848960767	-1.46070757702666	0.101783942612011	-14.3510610764481	1.04919597161538e-46	6.75951593875176e-45
CG10602	9802.7230308029	0.257793814734151	0.0876419996889339	2.94144149664696	0.00326688545977813	0.00804903174650762
CG33120	30.545588771309	-0.903553560480593	0.230849192802467	-3.91404253795136	9.07636352521492e-05	0.000323646694887525
CG31752	1.45410979360353	-0.932139463735004	1.07564478134848	-0.866586702132676	0.386168502199268	0.48207864211443
CG10600	450.774153892279	0.225410525740782	0.0720557586023677	3.12827912873261	0.00175833109548828	0.00463396544927605
CG10570	6633.13201837902	-0.880979845475326	0.0420361360235408	-20.957679006985	1.59685958889676e-97	2.92808772694819e-95
ham	199.844617239203	0.147625312349729	0.113252009668803	1.30351163552371	0.192400146609798	0.27491913650898
CG10348	172.119074015457	-0.0855491908564886	0.0818061371022591	-1.04575517053874	0.295674083563461	0.389130764220511
Irk3	336.746057100256	0.0828233641955837	0.0950708404854606	0.871175260181381	0.383658465995681	0.479761766986074
CG17834	4643.57925353271	-0.115848958124921	0.0317864950579002	-3.64459679854284	0.000267811326414801	0.000859791581604421
Faf	3023.04888627831	-0.520637816856057	0.035115004700558	-14.8266480752538	9.85316027861268e-50	6.95925061159792e-48
Jwa	1748.18150347055	0.106212362360133	0.0330089234614495	3.21768634727444	0.00129229050427131	0.0035289918354071
CG10376	220.814054190752	0.191728608565008	0.083124464482046	2.30652443609329	0.021081346336258	0.0417207632453758
CG10383	1794.4784247141	-0.935712130537544	0.0332359883121491	-28.1535822479364	2.16622463601001e-174	1.14749732801975e-171
msl-1	230.529072022964	0.294491243288136	0.0863489786086208	3.41047743741041	0.00064849249439147	0.00191317324691295
tos	60.5380453246137	-0.0189942588685003	0.159786382827239	-0.118872825909307	0.905376110865008	0.930655586146815
Sema-1a	53.6203312844433	2.96251735174336	0.190382459684927	15.5608733947769	1.34254300816702e-54	1.13284491883828e-52
CG43338	17.1715149542479	0.524123090564803	0.257974063192935	2.03168909338308	0.0421851407541604	0.0761953622070315
Cyp310a1	25.9230382539258	-0.404907152636835	0.275193098438541	-1.47135649452801	0.141194732427668	0.213290838672023
CG15161	379.201493069738	0.0137749008748016	0.0548447558872176	0.251161677209909	0.801689112196931	0.855149546887276
Atac2	156.127708058528	0.0991384654443052	0.0904163329820645	1.09646633716024	0.272874747142908	0.364151254584693
CG10413	1049.24337694744	0.184744196918266	0.0363820163282845	5.07789879624238	3.81631871197283e-07	2.1698627858474e-06
amos	0.672400752328098	0.563899885861019	1.45614281610611	0.387255892501637	0.698566775584917	NA
